Release Date	Movie	Production Budget	Domestic Gross	Worldwide Gross
2020-12-31T00:00:00Z	Singularity	1.75E8	0.0	0.0
2014-08-01T00:00:00Z	Guardians of the Galaxy	1.7E8	3.33172112E8	7.71051335E8
2010-05-07T00:00:00Z	Iron Man 2	1.7E8	3.12433331E8	6.21156389E8
2014-04-04T00:00:00Z	Captain America: The Winter Soldier	1.7E8	2.59746958E8	7.14401889E8
2014-07-11T00:00:00Z	Dawn of the Planet of the Apes	1.7E8	2.08545589E8	7.10644566E8
2004-11-10T00:00:00Z	The Polar Express	1.7E8	1.86493587E8	3.10634169E8
2012-06-01T00:00:00Z	Snow White and the Huntsman	1.7E8	1.55136755E8	4.01021746E8
2003-07-01T00:00:00Z	Terminator 3: Rise of the Machines	1.7E8	1.50358296E8	4.33058296E8
2004-05-07T00:00:00Z	Van Helsing	1.7E8	1.20150546E8	3.00150546E8
2015-05-22T00:00:00Z	Tomorrowland	1.7E8	9.3436322E7	2.07283457E8
2016-05-27T00:00:00Z	Alice Through the Looking Glass	1.7E8	7.7042381E7	2.77442381E8
2010-05-21T00:00:00Z	Shrek Forever After	1.65E8	2.38736787E8	7.56244673E8
2016-11-04T00:00:00Z	Doctor Strange	1.65E8	2.3264192E8	6.7754192E8
2014-11-07T00:00:00Z	Big Hero 6	1.65E8	2.22527828E8	6.52127828E8
2010-03-26T00:00:00Z	How to Train Your Dragon	1.65E8	2.17581232E8	4.94870992E8
2012-11-02T00:00:00Z	Wreck-It Ralph	1.65E8	1.89412677E8	4.96511521E8
2014-11-05T00:00:00Z	Interstellar	1.65E8	1.88017894E8	6.67752422E8
2016-06-24T00:00:00Z	Independence Day: Resurgence	1.65E8	1.03144286E8	3.87644286E8
2011-07-29T00:00:00Z	Cowboys and Aliens	1.63E8	1.0036856E8	1.76038324E8
2017-03-17T00:00:00Z	Beauty and the Beast	1.6E8	5.04014165E8	1.263109573E9
2007-05-17T00:00:00Z	Shrek the Third	1.6E8	3.22719944E8	8.07330936E8
2010-07-16T00:00:00Z	Inception	1.6E8	2.92576195E8	8.32402082E8
2015-11-20T00:00:00Z	The Hunger Games: Mockingjay - Part 2	1.6E8	2.81723902E8	6.50523427E8
2013-05-24T00:00:00Z	Fast and Furious 6	1.6E8	2.3867985E8	7.89300444E8
2014-05-16T00:00:00Z	Godzilla	1.6E8	2.00676069E8	5.29076069E8
2011-06-03T00:00:00Z	X-Men: First Class	1.6E8	1.46408305E8	3.55408305E8
2008-12-25T00:00:00Z	The Curious Case of Benjamin Button	1.6E8	1.27509326E8	3.29631958E8
2010-07-14T00:00:00Z	The Sorcerer's Apprentice	1.6E8	6.3150991E7	2.1798632E8
2006-05-12T00:00:00Z	Poseidon	1.6E8	6.0674817E7	1.81674817E8
2016-06-10T00:00:00Z	Warcraft	1.6E8	4.7225655E7	4.33125655E8
2018-12-21T00:00:00Z	Aquaman	1.6E8	0.0	0.0
2016-09-30T00:00:00Z	Deepwater Horizon	1.56E8	6.1433527E7	1.22931214E8
2010-12-10T00:00:00Z	The Chronicles of Narnia: The Voyage of the Dawn Treader	1.55E8	1.0438695E8	4.1818695E8
2015-07-01T00:00:00Z	Terminator: Genisys	1.55E8	8.9760956E7	4.40160956E8
2018-03-23T00:00:00Z	Pacific Rim: Uprising	1.55E8	4.567082E7	1.96204337E8
2004-11-24T00:00:00Z	Alexander	1.55E8	3.4297191E7	1.67297191E8
2017-07-14T00:00:00Z	War for the Planet of the Apes	1.52E8	1.46880162E8	4.90280162E8
2001-05-25T00:00:00Z	Pearl Harbor	1.515E8	1.98539855E8	4.49239855E8
2007-07-02T00:00:00Z	Transformers	1.51E8	3.19246193E8	7.08272592E8
2017-06-02T00:00:00Z	Wonder Woman	1.5E8	4.12563408E8	8.17012815E8
2013-11-22T00:00:00Z	Frozen	1.5E8	4.00738009E8	1.27423498E9
2016-03-04T00:00:00Z	Zootopia	1.5E8	3.41268248E8	1.019920974E9
2007-07-11T00:00:00Z	Harry Potter and the Order of the Phoenix	1.5E8	2.92004738E8	9.42943935E8
2005-11-18T00:00:00Z	Harry Potter and the Goblet of Fire	1.5E8	2.90013036E8	8.96911078E8
2003-05-15T00:00:00Z	The Matrix Reloaded	1.5E8	2.81553689E8	7.38576929E8
2007-12-14T00:00:00Z	I am Legend	1.5E8	2.5639301E8	5.85532684E8
2016-11-23T00:00:00Z	Moana	1.5E8	2.48757044E8	6.39537208E8
2008-07-01T00:00:00Z	Hancock	1.5E8	2.27946274E8	6.24234272E8
2005-07-15T00:00:00Z	Charlie and the Chocolate Factory	1.5E8	2.06459076E8	4.75825484E8
2007-06-29T00:00:00Z	Ratatouille	1.5E8	2.06445654E8	6.26549695E8
2013-11-08T00:00:00Z	Thor: The Dark World	1.5E8	2.0636214E8	6.44602516E8
2005-06-15T00:00:00Z	Batman Begins	1.5E8	2.05343774E8	3.59142722E8
2015-07-31T00:00:00Z	Mission: Impossible—Rogue Nation	1.5E8	1.95042377E8	7.00868363E8
2017-07-21T00:00:00Z	Dunkirk	1.5E8	1.88373161E8	4.99518504E8
2011-05-06T00:00:00Z	Thor	1.5E8	1.81030624E8	4.49326618E8
2008-11-07T00:00:00Z	Madagascar: Escape 2 Africa	1.5E8	1.8017488E8	5.99680774E8
2009-05-01T00:00:00Z	X-Men Origins: Wolverine	1.5E8	1.79883157E8	3.7482576E8
2009-05-22T00:00:00Z	Night at the Museum: Battle of the Smithsonian	1.5E8	1.77243721E8	4.02231063E8
2011-05-26T00:00:00Z	Kung Fu Panda 2	1.5E8	1.65249063E8	6.64837547E8
2015-05-15T00:00:00Z	Mad Max: Fury Road	1.5E8	1.53636354E8	3.70742166E8
2003-11-05T00:00:00Z	The Matrix Revolutions	1.5E8	1.3927091E8	4.2730026E8
2006-05-05T00:00:00Z	Mission: Impossible III	1.5E8	1.33501348E8	3.97501348E8
2009-05-15T00:00:00Z	Angels & Demons	1.5E8	1.33375846E8	4.90875846E8
2004-05-14T00:00:00Z	Troy	1.5E8	1.33298577E8	4.84161265E8
2010-07-01T00:00:00Z	The Last Airbender	1.5E8	1.31772187E8	3.19713881E8
2007-11-02T00:00:00Z	Bee Movie	1.5E8	1.26631277E8	2.87594577E8
2009-07-24T00:00:00Z	G-Force	1.5E8	1.1943677E8	2.92817841E8
2008-11-21T00:00:00Z	Bolt	1.5E8	1.14053579E8	3.28015029E8
2012-03-30T00:00:00Z	Wrath of the Titans	1.5E8	8.3670083E7	3.05270083E8
2007-11-16T00:00:00Z	Beowulf	1.5E8	8.2280579E7	1.95080579E8
2012-05-11T00:00:00Z	Dark Shadows	1.5E8	7.9727149E7	2.38202668E8
2013-06-28T00:00:00Z	White House Down	1.5E8	7.3103784E7	2.05440387E8
2010-02-12T00:00:00Z	The Wolfman	1.5E8	6.2189884E7	1.42634358E8
2018-03-29T00:00:00Z	Ready Player One	1.5E8	5.321E7	1.8121E8
2017-02-17T00:00:00Z	The Great Wall	1.5E8	4.5157105E7	3.34550106E8
2015-10-09T00:00:00Z	Pan	1.5E8	3.508832E7	1.51550856E8
2011-03-11T00:00:00Z	Mars Needs Moms	1.5E8	2.1392758E7	3.9549758E7
2006-11-03T00:00:00Z	Flushed Away	1.49E8	6.4665672E7	1.79357126E8
2012-06-08T00:00:00Z	Madagascar 3: Europe's Most Wanted	1.45E8	2.16391482E8	7.46921271E8
2011-12-16T00:00:00Z	Mission: Impossible—Ghost Protocol	1.45E8	2.09397903E8	6.9471323E8
2014-06-13T00:00:00Z	How to Train Your Dragon 2	1.45E8	1.77002924E8	6.1458627E8
1999-06-16T00:00:00Z	Tarzan	1.45E8	1.71091819E8	4.48191819E8
2014-03-07T00:00:00Z	Mr. Peabody & Sherman	1.45E8	1.1150643E8	2.6980643E8
2012-11-21T00:00:00Z	Rise of the Guardians	1.45E8	1.03412758E8	3.06900902E8
2005-04-08T00:00:00Z	Sahara	1.45E8	6.8671925E7	1.21671925E8
2016-07-15T00:00:00Z	Ghostbusters	1.44E8	1.28350574E8	2.2903405E8
2002-11-22T00:00:00Z	Die Another Day	1.42E8	1.60942139E8	4.31942139E8
2003-07-09T00:00:00Z	Pirates of the Caribbean: The Curse of the Black Pearl	1.4E8	3.05411224E8	6.34954103E8
2009-05-08T00:00:00Z	Star Trek	1.4E8	2.57730019E8	3.85680446E8
1998-07-01T00:00:00Z	Armageddon	1.4E8	2.01578182E8	5.546E8
2002-07-03T00:00:00Z	Men in Black 2	1.4E8	1.90418803E8	4.41767803E8
2011-07-22T00:00:00Z	Captain America: The First Avenger	1.4E8	1.76654505E8	3.70569776E8
2016-01-29T00:00:00Z	Kung Fu Panda 3	1.4E8	1.43528619E8	5.18614383E8
1998-07-10T00:00:00Z	Lethal Weapon 4	1.4E8	1.30444603E8	2.854E8
2013-03-27T00:00:00Z	G.I. Joe: Retaliation	1.4E8	1.2252306E8	3.75740705E8
2003-12-05T00:00:00Z	The Last Samurai	1.4E8	1.11110575E8	4.56810575E8
2005-12-21T00:00:00Z	Fun With Dick And Jane	1.4E8	1.1055E8	2.03018919E8
2014-12-12T00:00:00Z	Exodus: Gods and Kings	1.4E8	6.5014513E7	2.68314513E8
2016-07-01T00:00:00Z	The BFG	1.4E8	5.548377E7	1.99905224E8
2016-02-26T00:00:00Z	Gods of Egypt	1.4E8	3.1153464E7	1.33553464E8
2009-12-18T00:00:00Z	Avatar	4.25E8	7.60507625E8	2.783918982E9
2011-05-20T00:00:00Z	Pirates of the Caribbean: On Stranger Tides	4.106E8	2.41063875E8	1.045663875E9
2015-05-01T00:00:00Z	Avengers: Age of Ultron	3.306E8	4.59005868E8	1.408218722E9
2015-12-18T00:00:00Z	Star Wars Ep. VII: The Force Awakens	3.06E8	9.36662225E8	2.058662225E9
2007-05-24T00:00:00Z	Pirates of the Caribbean: At World’s End	3.0E8	3.09420425E8	9.63420425E8
2017-11-17T00:00:00Z	Justice League	3.0E8	2.29024295E8	6.55953446E8
2015-11-06T00:00:00Z	Spectre	3.0E8	2.00074175E8	8.79620923E8
2012-07-20T00:00:00Z	The Dark Knight Rises	2.75E8	4.48139099E8	1.084439099E9
2013-07-02T00:00:00Z	The Lone Ranger	2.75E8	8.9302115E7	2.60002115E8
2012-03-09T00:00:00Z	John Carter	2.75E8	7.3058679E7	2.827781E8
2010-11-24T00:00:00Z	Tangled	2.6E8	2.00821936E8	5.8647724E8
2007-05-04T00:00:00Z	Spider-Man 3	2.58E8	3.36530303E8	8.9486023E8
2016-05-06T00:00:00Z	Captain America: Civil War	2.5E8	4.08084349E8	1.153304495E9
2016-03-25T00:00:00Z	Batman v Superman: Dawn of Justice	2.5E8	3.30360194E8	8.68160194E8
2012-12-14T00:00:00Z	The Hobbit: An Unexpected Journey	2.5E8	3.03003568E8	1.017003568E9
2009-07-15T00:00:00Z	Harry Potter and the Half-Blood Prince	2.5E8	3.01959197E8	9.35083686E8
2013-12-13T00:00:00Z	The Hobbit: The Desolation of Smaug	2.5E8	2.58366855E8	9.60366855E8
2014-12-17T00:00:00Z	The Hobbit: The Battle of the Five Armies	2.5E8	2.55119788E8	9.55119788E8
2017-04-14T00:00:00Z	The Fate of the Furious	2.5E8	2.25764765E8	1.237466026E9
2006-06-28T00:00:00Z	Superman Returns	2.32E8	2.0012E8	3.74085065E8
2017-05-26T00:00:00Z	Pirates of the Caribbean: Dead Men Tell No Tales	2.3E8	1.72558876E8	7.94758876E8
2008-11-14T00:00:00Z	Quantum of Solace	2.3E8	1.69368427E8	5.91692078E8
2012-05-04T00:00:00Z	The Avengers	2.25E8	6.23279547E8	1.519479547E9
2006-07-07T00:00:00Z	Pirates of the Caribbean: Dead Man’s Chest	2.25E8	4.23315812E8	1.066215812E9
2013-06-14T00:00:00Z	Man of Steel	2.25E8	2.91045518E8	6.67999518E8
2008-05-16T00:00:00Z	The Chronicles of Narnia: Prince Caspian	2.25E8	1.4162149E8	4.17341288E8
2012-07-03T00:00:00Z	The Amazing Spider-Man	2.2E8	2.62030663E8	7.57890267E8
2017-06-21T00:00:00Z	Transformers: The Last Knight	2.17E8	1.30168683E8	6.03968683E8
2015-06-12T00:00:00Z	Jurassic World	2.15E8	6.52270625E8	1.671713208E9
2012-05-25T00:00:00Z	Men in Black 3	2.15E8	1.79020854E8	6.54213485E8
2009-06-24T00:00:00Z	Transformers: Revenge of the Fallen	2.1E8	4.0211187E8	8.36519699E8
2014-06-27T00:00:00Z	Transformers: Age of Extinction	2.1E8	2.45439076E8	1.104039076E9
2006-05-26T00:00:00Z	X-Men: The Last Stand	2.1E8	2.34362462E8	4.59260946E8
2010-05-14T00:00:00Z	Robin Hood	2.1E8	1.05487148E8	3.22459006E8
2012-05-18T00:00:00Z	Battleship	2.09E8	6.52334E7	3.05218228E8
2005-12-14T00:00:00Z	King Kong	2.07E8	2.18080025E8	5.50517357E8
2007-12-07T00:00:00Z	The Golden Compass	2.05E8	7.0107728E7	3.67262558E8
1997-12-19T00:00:00Z	Titanic	2.0E8	6.59363944E8	2.208208395E9
2018-02-16T00:00:00Z	Black Panther	2.0E8	6.50699634E8	1.273849634E9
2016-12-16T00:00:00Z	Rogue One: A Star Wars Story	2.0E8	5.32177324E8	1.050988488E9
2016-06-17T00:00:00Z	Finding Dory	2.0E8	4.86295561E8	1.022617376E9
2010-06-18T00:00:00Z	Toy Story 3	2.0E8	4.1500488E8	1.069666004E9
2013-05-03T00:00:00Z	Iron Man 3	2.0E8	4.08992272E8	1.215392272E9
2017-05-05T00:00:00Z	Guardians of the Galaxy Vol 2	2.0E8	3.89813101E8	8.63197744E8
2004-06-30T00:00:00Z	Spider-Man 2	2.0E8	3.73524485E8	7.9511067E8
2010-03-05T00:00:00Z	Alice in Wonderland	2.0E8	3.3419111E8	1.02549111E9
2012-11-08T00:00:00Z	Skyfall	2.0E8	3.04360277E8	1.110526981E9
2013-06-21T00:00:00Z	Monsters University	2.0E8	2.68488329E8	7.43588329E8
2013-03-08T00:00:00Z	Oz the Great and Powerful	2.0E8	2.34770996E8	4.90359051E8
2014-05-23T00:00:00Z	X-Men: Days of Future Past	2.0E8	2.33921534E8	7.47862775E8
2014-05-02T00:00:00Z	The Amazing Spider-Man 2	2.0E8	2.02853933E8	7.08996336E8
2011-06-24T00:00:00Z	Cars 2	2.0E8	1.91450875E8	5.60155383E8
2010-12-17T00:00:00Z	Tron: Legacy	2.0E8	1.72062763E8	4.00062763E8
2009-11-13T00:00:00Z	2012.0	2.0E8	1.66112167E8	7.88408539E8
2009-05-21T00:00:00Z	Terminator Salvation	2.0E8	1.25322469E8	3.65491792E8
2011-06-17T00:00:00Z	Green Lantern	2.0E8	1.16601172E8	2.19535492E8
2010-05-28T00:00:00Z	Prince of Persia: Sands of Time	2.0E8	9.0759676E7	3.14594597E8
2011-06-29T00:00:00Z	Transformers: Dark of the Moon	1.95E8	3.52390543E8	1.123790543E9
2017-06-09T00:00:00Z	The Mummy	1.95E8	8.0101125E7	4.10333326E8
2013-03-01T00:00:00Z	Jack the Giant Slayer	1.95E8	6.5187603E7	1.97687603E8
2015-04-03T00:00:00Z	Furious 7	1.9E8	3.5300702E8	1.518722794E9
2013-05-16T00:00:00Z	Star Trek Into Darkness	1.9E8	2.28778661E8	4.67381584E8
2013-06-21T00:00:00Z	World War Z	1.9E8	2.02359711E8	5.3151465E8
2013-05-10T00:00:00Z	The Great Gatsby	1.9E8	1.44840419E8	3.51040419E8
2009-11-06T00:00:00Z	Disney’s A Christmas Carol	1.9E8	1.37855863E8	3.15709697E8
2013-07-12T00:00:00Z	Pacific Rim	1.9E8	1.01802906E8	4.11002906E8
2015-11-25T00:00:00Z	The Good Dinosaur	1.875E8	1.2308712E8	3.34342692E8
2008-05-02T00:00:00Z	Iron Man	1.86E8	3.18604126E8	5.85171547E8
2008-07-18T00:00:00Z	The Dark Knight	1.85E8	5.33345358E8	1.001620618E9
2008-05-22T00:00:00Z	Indiana Jones and the Kingdom of the Crystal Skull	1.85E8	3.17101119E8	7.86635413E8
2012-06-22T00:00:00Z	Brave	1.85E8	2.37282182E8	5.54606532E8
2017-03-10T00:00:00Z	Kong: Skull Island	1.85E8	1.68052812E8	5.61137727E8
2016-07-22T00:00:00Z	Star Trek Beyond	1.85E8	1.5884834E8	3.36398312E8
2017-10-06T00:00:00Z	Blade Runner 2049	1.85E8	9.2054159E7	2.59143008E8
2017-11-03T00:00:00Z	Thor: Ragnarok	1.8E8	3.15058289E8	8.50653412E8
2005-12-09T00:00:00Z	The Chronicles of Narnia: The Lion, the Witch and the Wardrobe	1.8E8	2.91710957E8	7.20539572E8
2014-05-30T00:00:00Z	Maleficent	1.8E8	2.41407328E8	7.58536735E8
2016-11-18T00:00:00Z	Fantastic Beasts and Where to Find Them	1.8E8	2.34037575E8	8.03798342E8
2008-06-27T00:00:00Z	WALL-E	1.8E8	2.23808164E8	5.32508025E8
2007-08-10T00:00:00Z	Rush Hour 3	1.8E8	1.40125968E8	2.56585882E8
2016-07-01T00:00:00Z	The Legend of Tarzan	1.8E8	1.26643061E8	3.49143061E8
2011-11-23T00:00:00Z	Hugo	1.8E8	7.3864507E7	1.80047784E8
2017-07-21T00:00:00Z	Valerian and the City of a Thousand Planets	1.8E8	4.047937E7	2.15116144E8
2015-02-06T00:00:00Z	Jupiter Ascending	1.79E8	4.7482519E7	1.81982519E8
2016-05-27T00:00:00Z	X-Men: Apocalypse	1.78E8	1.55442489E8	5.42742489E8
2014-06-06T00:00:00Z	Edge of Tomorrow	1.78E8	1.00206256E8	3.70541256E8
2016-04-15T00:00:00Z	The Jungle Book	1.75E8	3.64001123E8	9.63901123E8
2015-06-19T00:00:00Z	Inside Out	1.75E8	3.56461711E8	8.53707581E8
2017-07-07T00:00:00Z	Spider-Man: Homecoming	1.75E8	3.3420114E8	8.80206511E8
2016-08-05T00:00:00Z	Suicide Squad	1.75E8	3.25100054E8	7.46100054E8
2009-05-29T00:00:00Z	Up	1.75E8	2.93004164E8	7.31463377E8
2017-11-22T00:00:00Z	Coco	1.75E8	2.09498871E8	7.80298871E8
2009-03-27T00:00:00Z	Monsters vs. Aliens	1.75E8	1.98351526E8	3.8168738E8
2009-08-07T00:00:00Z	G.I. Joe: The Rise of Cobra	1.75E8	1.50201498E8	3.02469017E8
1999-06-30T00:00:00Z	Wild Wild West	1.75E8	1.13805681E8	2.21229335E8
2008-08-01T00:00:00Z	The Mummy: Tomb of the Dragon Emperor	1.75E8	1.02491776E8	4.05760225E8
2007-06-22T00:00:00Z	Evan Almighty	1.75E8	1.0028969E8	1.74131329E8
1995-07-28T00:00:00Z	Waterworld	1.75E8	8.824622E7	2.6424622E8
2017-05-12T00:00:00Z	King Arthur: Legend of the Sword	1.75E8	3.9175066E7	1.40012608E8
2013-12-25T00:00:00Z	47 Ronin	1.75E8	3.8362475E7	1.51716815E8
2002-05-03T00:00:00Z	Spider-Man	1.39E8	4.03706375E8	8.21706375E8
2009-03-06T00:00:00Z	Watchmen	1.38E8	1.07509799E8	1.84068357E8
2005-07-29T00:00:00Z	Stealth	1.38E8	3.2116746E7	7.6416746E7
2008-06-13T00:00:00Z	The Incredible Hulk	1.375E8	1.34806913E8	2.65573859E8
2003-06-20T00:00:00Z	Hulk	1.37E8	1.32177234E8	2.45075434E8
2001-07-11T00:00:00Z	Final Fantasy: The Spirits Within	1.37E8	3.213183E7	8.513183E7
2012-11-16T00:00:00Z	The Twilight Saga: Breaking Dawn, Part 2	1.362E8	2.92324737E8	8.29724737E8
2013-03-22T00:00:00Z	The Croods	1.35E8	1.87168425E8	5.73068425E8
2015-12-25T00:00:00Z	The Revenant	1.35E8	1.83637894E8	5.32950503E8
1999-11-19T00:00:00Z	The World is Not Enough	1.35E8	1.2693066E8	3.6173066E8
2011-03-04T00:00:00Z	Rango	1.35E8	1.23477607E8	2.457246E8
2003-11-14T00:00:00Z	Master and Commander: The Far Side of the World	1.35E8	9.3926386E7	2.12912137E8
2013-07-17T00:00:00Z	Turbo	1.35E8	8.302813E7	2.86896578E8
2016-06-03T00:00:00Z	Teenage Mutant Ninja Turtles: Out of the Shadows	1.35E8	8.2051601E7	2.45623848E8
2011-11-18T00:00:00Z	Happy Feet Two	1.35E8	6.4006466E7	1.57956466E8
2006-07-28T00:00:00Z	Miami Vice	1.35E8	6.3478838E7	1.63818556E8
2005-06-29T00:00:00Z	War of the Worlds	1.32E8	2.34280354E8	6.06836535E8
2014-11-26T00:00:00Z	Penguins of Madagascar	1.32E8	8.3350911E7	3.67650911E8
2013-11-22T00:00:00Z	The Hunger Games: Catching Fire	1.3E8	4.24668047E8	8.64868047E8
2004-06-04T00:00:00Z	Harry Potter and the Prisoner of Azkaban	1.3E8	2.49538952E8	7.96688549E8
2007-08-03T00:00:00Z	The Bourne Ultimatum	1.3E8	2.2747107E8	4.42161562E8
2008-06-06T00:00:00Z	Kung Fu Panda	1.3E8	2.15434591E8	6.31910531E8
2015-07-17T00:00:00Z	Ant-Man	1.3E8	1.80202163E8	5.19338048E8
2015-03-27T00:00:00Z	Home	1.3E8	1.7739751E8	3.8606939E8
2011-10-28T00:00:00Z	Puss in Boots	1.3E8	1.49260504E8	5.54987477E8
2010-11-05T00:00:00Z	Megamind	1.3E8	1.48415853E8	3.21887208E8
2003-07-18T00:00:00Z	Bad Boys II	1.3E8	1.3854087E8	2.73271982E8
2014-04-11T00:00:00Z	Rio 2	1.3E8	1.31538435E8	4.92846291E8
2010-07-23T00:00:00Z	Salt	1.3E8	1.18311368E8	2.90650494E8
2014-03-28T00:00:00Z	Noah	1.3E8	1.01200044E8	3.52831065E8
2011-12-21T00:00:00Z	The Adventures of Tintin	1.3E8	7.7591831E7	3.73993951E8
2013-05-31T00:00:00Z	After Earth	1.3E8	6.0522097E7	2.51499665E8
2008-11-26T00:00:00Z	Australia	1.3E8	4.9554002E7	2.1508081E8
2013-07-19T00:00:00Z	R.I.P.D.	1.3E8	3.3618855E7	7.9076678E7
2011-11-18T00:00:00Z	The Twilight Saga: Breaking Dawn, Part 1	1.275E8	2.81287133E8	6.89420051E8
2000-05-19T00:00:00Z	Dinosaur	1.275E8	1.37748063E8	3.56148063E8
2017-03-03T00:00:00Z	Logan	1.27E8	2.26277068E8	6.15577068E8
2014-12-19T00:00:00Z	Night at the Museum: Secret of the Tomb	1.27E8	1.13746621E8	3.56546621E8
2011-07-15T00:00:00Z	Harry Potter and the Deathly Hallows: Part II	1.25E8	3.81011219E8	1.341511219E9
2014-11-21T00:00:00Z	The Hunger Games: Mockingjay - Part 1	1.25E8	3.37135885E8	7.66652288E8
2001-11-16T00:00:00Z	Harry Potter and the Sorcerer’s Stone	1.25E8	3.1757555E8	9.74755371E8
2010-11-19T00:00:00Z	Harry Potter and the Deathly Hallows: Part I	1.25E8	2.95983305E8	9.60283305E8
2006-05-19T00:00:00Z	The Da Vinci Code	1.25E8	2.17536138E8	7.67820459E8
2003-05-02T00:00:00Z	X2	1.25E8	2.14949694E8	4.06875536E8
2011-04-29T00:00:00Z	Fast Five	1.25E8	2.10031325E8	6.30163454E8
2014-08-08T00:00:00Z	Teenage Mutant Ninja Turtles	1.25E8	1.91204754E8	4.85004754E8
2011-12-16T00:00:00Z	Sherlock Holmes: A Game of Shadows	1.25E8	1.86848418E8	5.35663443E8
2004-05-28T00:00:00Z	The Day After Tomorrow	1.25E8	1.86740799E8	5.5631945E8
2017-03-31T00:00:00Z	The Boss Baby	1.25E8	1.75003033E8	5.07603033E8
2010-04-01T00:00:00Z	Clash of the Titans	1.25E8	1.63214888E8	4.93214888E8
2016-11-04T00:00:00Z	Trolls	1.25E8	1.53707064E8	3.44780046E8
1998-05-19T00:00:00Z	Godzilla	1.25E8	1.36314294E8	3.76E8
2012-06-08T00:00:00Z	Prometheus	1.25E8	1.26477084E8	4.02448265E8
2012-08-10T00:00:00Z	The Bourne Legacy	1.25E8	1.1320387E8	2.8035592E8
1997-06-20T00:00:00Z	Batman & Robin	1.25E8	1.07325195E8	2.38317814E8
2012-08-03T00:00:00Z	Total Recall	1.25E8	5.8877969E7	2.11856088E8
2016-12-21T00:00:00Z	Assassin’s Creed	1.25E8	5.4647948E7	2.40497948E8
2017-01-13T00:00:00Z	Monster Trucks	1.25E8	3.3370166E7	6.1681268E7
1999-08-27T00:00:00Z	The 13th Warrior	1.25E8	3.2698899E7	6.1698899E7
2000-11-17T00:00:00Z	How the Grinch Stole Christmas	1.23E8	2.60044825E8	3.45141403E8
2000-05-24T00:00:00Z	Mission: Impossible 2	1.2E8	2.15409889E8	5.49588516E8
2000-06-30T00:00:00Z	The Perfect Storm	1.2E8	1.82618434E8	3.28711434E8
2016-07-29T00:00:00Z	Jason Bourne	1.2E8	1.6219292E8	4.16197059E8
2007-06-15T00:00:00Z	Fantastic Four: Rise of the Silver Surfer	1.2E8	1.31921738E8	2.89480691E8
2012-11-21T00:00:00Z	Life of Pi	1.2E8	1.24987022E8	6.07987022E8
2007-02-16T00:00:00Z	Ghost Rider	1.2E8	1.15802596E8	2.29545589E8
2003-06-27T00:00:00Z	Charlie's Angels: Full Throttle	1.2E8	1.00814328E8	2.272E8
2013-08-09T00:00:00Z	Elysium	1.2E8	9.3050117E7	2.86192091E8
2013-04-19T00:00:00Z	Oblivion	1.2E8	8.9107235E7	2.87916633E8
2017-03-24T00:00:00Z	Power Rangers	1.2E8	8.536445E7	1.4236445E8
2002-07-19T00:00:00Z	Stuart Little 2	1.2E8	6.4956806E7	1.66E8
2014-02-12T00:00:00Z	RoboCop	1.2E8	5.8607007E7	2.42981799E8
2004-06-11T00:00:00Z	The Chronicles of Riddick	1.2E8	5.7712751E7	1.07212751E8
2015-08-07T00:00:00Z	Fantastic Four	1.2E8	5.6117548E7	1.67977596E8
2008-05-09T00:00:00Z	Speed Racer	1.2E8	4.3945766E7	9.3394462E7
2005-07-22T00:00:00Z	The Island	1.2E8	3.5818913E7	1.63018913E8
2010-12-17T00:00:00Z	How Do You Know?	1.2E8	3.021262E7	4.9628177E7
2010-06-23T00:00:00Z	Knight and Day	1.17E8	7.6423035E7	2.5875137E8
1999-05-19T00:00:00Z	Star Wars Ep. I: The Phantom Menace	1.15E8	4.74544677E8	1.027044677E9
2005-05-19T00:00:00Z	Star Wars Ep. III: Revenge of the Sith	1.15E8	3.80270577E8	8.48998877E8
2002-05-16T00:00:00Z	Star Wars Ep. II: Attack of the Clones	1.15E8	3.1067674E8	6.56695615E8
2001-11-02T00:00:00Z	Monsters, Inc.	1.15E8	2.89423425E8	5.59757719E8
2013-07-26T00:00:00Z	The Wolverine	1.15E8	1.32556852E8	4.16456852E8
1997-02-07T00:00:00Z	Dante's Peak	1.15E8	6.7163857E7	1.782E8
2016-04-22T00:00:00Z	The Huntsman: Winter’s War	1.15E8	4.8003015E7	1.65149302E8
2002-06-14T00:00:00Z	Windtalkers	1.15E8	4.0914068E7	7.7628265E7
2008-07-04T00:00:00Z	Astérix aux Jeux Olympiques	1.135E8	999811.0	1.32999811E8
2010-12-25T00:00:00Z	Gulliver's Travels	1.12E8	4.2779261E7	2.32017848E8
2017-12-15T00:00:00Z	Ferdinand	1.11E8	8.3994087E7	2.90736333E8
2013-10-04T00:00:00Z	Gravity	1.1E8	2.74092705E8	6.95941797E8
2006-12-22T00:00:00Z	Night at the Museum	1.1E8	2.50863268E8	5.79446407E8
2005-06-10T00:00:00Z	Mr. and Mrs. Smith	1.1E8	1.86336279E8	4.8612409E8
2015-05-29T00:00:00Z	San Andreas	1.1E8	1.55190832E8	4.6715116E8
2011-07-29T00:00:00Z	The Smurfs	1.1E8	1.42614158E8	5.63749323E8
2007-06-27T00:00:00Z	Live Free or Die Hard	1.1E8	1.34529403E8	3.82288147E8
2015-03-20T00:00:00Z	The Divergent Series: Insurgent	1.1E8	1.30179072E8	2.95279072E8
