neutral,subjective,0.6228821277618408,1,Attempting to impress his ideologies on religion relationships and the randomness (and worthlessness) of existence lifelong New York resident Boris Yellnikoff rants to anyone who will listen including the audience But when he begrudgingly allows naive Mississippi runaway Melodie St Ann Celestine to live in his apartment his reclusive rages give way to an unlikely friendship and Boris begins to mold the impressionable young girls worldly views to match his own When it comes to love whatever works is his motto but his already perplexed life complicates itself further when Melodies parents eventually track her down
neutral,subjective,0.4880768954753876,1,A young boy named Max has an active imagination and he will throw fits if others dont go along with what he wants Max - following an incident with Claire (his sister) and her friends and following a tantrum which he throws as a result of his Mother paying more attention to her boyfriend than to him - runs away from home Wearing his wolf costume at the time Max not only runs away physically but runs toward a world in his imagination This world an ocean away is inhabited by large wild beasts including one named Carol who is much like Max himself in temperament Instead of eating Max like they normally would with creatures of his type the wild things befriend Max after he proclaims himself a king who can magically solve all their problems
neutral,subjective,0.6590819358825684,1,US Marshal Carrie Stetko is three days from the end of her tour at an international research station in Antarctica after which shell resign An incident from her past haunts her The continents first winter storm is coming when a body wearing no gear is discovered in the tundra She investigates soon finds more bodies and must find a motive and a murderer before the storm and her departure A UN agent Robert Pryce appears seemingly out of nowhere to help An aging physician about to retire a nervous mission chief a downed Soviet plane and the weathers deadly elements add to the story Can Carrie trust Pryce and does she still have what it takes?
positive,subjective,0.7374613285064697,1,In a town near Austin Bliss Cavendars strong-willed mom believes Bliss at 17 can win pageants - the key to a happy life Bliss isnt the beauty pageant type: shes shy quiet and has just one friend Pash her fellow waitress at a diner Things change for Bliss when she discovers a womens roller derby league in Austin tries out proves to be whip fast and makes a team Now she needs to become someone tough on the rink keep her parents from finding out where she goes twice a week and do something about a first crush on a musician she meets at the derby Meanwhile mom still sees Bliss as Miss Bluebonnet Things are on a collision course will everyone get banged up?
negative,subjective,0.5762696862220764,1,Two mutant brothers Logan and Victor born 200 years ago suffer childhood trauma and have only each other to depend on Basically theyre fighters and killers living from war to war through US history In modern times a US colonel Stryker recruits them and other mutants as commandos Logan quits and becomes a logger falling in love with a local teacher When Logan refuses to rejoin Strykers crew the colonel sends the murderous Victor Logan now wants revenge
neutral,subjective,0.7220963835716248,1,Zed a prehistoric would-be hunter eats from a tree of forbidden fruit and is banished from his tribe accompanied by Oh a shy gatherer On their travels they meet Cain and Abel on a fateful day stop Abraham from killing Isaac become slaves and reach the city of Sodom where their tribe is now enslaved Zed and Oh are determined to rescue the women they love Maya and Eema Standing in their way is Sodoms high priest and the omnipresent Cain Zed tries to form an alliance with Princess Innana which may backfire Can an inept hunter and a smart but slender and diffident gatherer become heroes and make a difference?
neutral,subjective,0.7322433590888977,1,Searching for family In the early twenty-first century zombies have taken over America A shy and inexperienced college student in Texas has survived by following his 30 rules: such as look in the back seat double-tap avoid public restrooms He decides to travel to Ohio to see if his parents are alive He gets a ride with a boisterous zombie-hating good-old boy headed for Florida and soon they confront a young woman whose sister has been bitten by a zombie and wants to be put out of her misery The sisters were headed to an LA amusement park theyve heard is zombie free Can the kid from Ohio get to his family? And what about rule thirty one?
neutral,subjective,0.5305319428443909,1,127 Hours is the true story of mountain climber Aron Ralstons remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah Over the next five days Ralston examines his life and survives the elements to finally discover he has the courage and the wherewithal to extricate himself by any means necessary scale a 65 foot wall and hike over eight miles before he can be rescued Throughout his journey Ralston recalls friends lovers family and the two hikers he met before his accident Will they be the last two people he ever had the chance to meet?
negative,subjective,0.4473337233066559,1,Dental hygienist Laura Pehlkes marriage has become sexless and dysfunctional Because she drinks and smokes too much and has let her appearance go she suspects her husband is cheating on her When he suddenly dies she finds herself buckling in to her controlling sister and mother who push her into initiating a lawsuit she doesnt want to pursue against her husbands doctor and sending her introverted troubled son to an elite private school he doesnt want to attend Things get more complicated when she finds her son has told classmates his father is a dead 9-11 hero and her brother-in-law confesses hes always loved her not her sister Laura needs a little help to deal with her life
positive,subjective,0.9472135901451111,1,ADVENTURES OF POWER is an epic comedy about a mine-worker named Power whose love of drums and lack of musical skill has turned him into the ridiculed air drummer of his small town But when Powers union-leader father calls a strike at the mine Power discovers an underground subculture of air-drummers who just might hold the key to changing the world Powers journey across America brings him face-to-face with his towns greatest enemy and allows him to discover the beat within his own heart
neutral,subjective,0.5137325525283813,1,In Jasper National Park the wolves Kate and Humphrey have known each other since puppyhood but they are on the oppose ends of the Western Packs social structure with Kate as the energetic Alpha daughter of the pack leader and Humphrey being the good humoured Omega That social structure forces Kate to accept an arranged marriage with Garth of the Eastern Pack to unite the packs for peace regardless of Humphreys hopeless attraction for her Before that union can occur Kate and Humphrey are captured by the parks rangers and sent to an Idaho park as part of a wolf repopulation project Mindful of her duties Kate is determined to return to Jasper and Humphrey offers to help with the assistance of two odd geese However as this disparate pair struggle through the dangers to get home a growing mutual appreciation of their talents and then a deeper love threatens to disastrously complicate everything if they make it back
neutral,subjective,0.43828845024108887,1,Nina (Portman) is a ballerina in a New York City ballet company whose life like all those in her profession is completely consumed with dance She lives with her obsessive former ballerina mother Erica (Hershey) who exerts a suffocating control over her When artistic director Thomas Leroy (Cassel) decides to replace prima ballerina Beth MacIntyre (Ryder) for the opening production of their new season Swan Lake Nina is his first choice But Nina has competition: a new dancer Lily (Kunis) who impresses Leroy as well Swan Lake requires a dancer who can play both the White Swan with innocence and grace and the Black Swan who represents guile and sensuality Nina fits the White Swan role perfectly but Lily is the personification of the Black Swan As the two young dancers expand their rivalry into a twisted friendship Nina begins to get more in touch with her dark side - a recklessness that threatens to destroy her
neutral,subjective,0.5243471264839172,1,Dean Pereira and Cindy Heller Pereira are a young working class married couple - Dean currently working as a painter and Cindy working as a nurse in a medical clinic - with a young daughter named Frankie Despite their relatively tender ages they are both ravaged by the life theyve eked out together and by the experiences theyve had leading into their marriage Dean a high school drop out comes from a broken home where he never really had a mother figure He never saw himself getting married or having a family despite falling in love at first sight with Cindy He doesnt have any professional ambition beyond his current work - which he enjoys since he feels he can knock off a beer at 8 oclock in the morning without it affecting his work - although Cindy believes he has so much more potential in life Cindy also comes from a dysfunctional family with her own mother and father not setting an example of a harmonious married or family life One of her previous serious relationships was with Bobby Ontario that relationship which has a profound affect on many aspects of her marriage to Dean Dean and Cindy head off on an overnight getaway together without Frankie the getaway which may provide a clearer picture if their marriage can survive its many issues
neutral,subjective,0.625208854675293,1,In a violent post-apocalyptic society a drifter Eli has been wandering westward across North America for the last thirty years He finds solace in a unique book which he carries on his person and guards closely whilst surviving by hunting small animals and seeking goods in destroyed houses and vehicles to trade in villages for water and supplies When he reaches a village ruled by the powerful mobster Carnegie the man views Elis impressive fighting skills and offers Eli a place within his gang Carnegie presses his blind lover Claudia to send her daughter Solara to at least convince Eli to spend the night by sleeping with him However Eli proves to be the better man when he gently declines her advances The girl sees Elis book and when Carnegie finds out he beats her mother until she reveals what she saw Carnegie sends his gang into the wasteland to take the book from Eli but the man proves to be a formidable foe as he makes it more than clear that if they want the book they must first take his life
neutral,subjective,0.4945439100265503,1,Milo Boyd a down-on-his-luck bounty hunter gets his dream job when he is assigned to track down his bail-jumping ex-wife reporter Nicole Hurly He thinks all thats ahead is an easy payday but when Nicole gives him the slip so she can chase a lead on a murder cover-up Milo realizes that nothing ever goes simply with him and Nicole The exes continually one-up each other - until they find themselves on the run for their lives They thought their promise to love honor and obey was tough - staying alive is going to be a whole lot tougher
positive,subjective,0.7841033935546875,1,The Burlesque Lounge has its best days behind it Tess a retired dancer and owner of the venue struggles to keep the aging theater alive facing all kinds of financial and artistic challenges With the Lounges troupe members becoming increasingly distracted by personal problems and a threat coming from a wealthy businessmans quest to buy the spot from Tess the good fortune seems to have abandoned the club altogether Meanwhile the life of Ali a small-town girl from Iowa is about to change dramatically Hired by Tess as a waitress at the Lounge Ali escapes a hollow past and quickly falls in love with the art of burlesque Backed by newfound friends amongst the theaters crew she manages to fulfill her dreams of being on stage herself Things take a dramatic turn though when Alis big voice makes her become the main attraction of the revue
neutral,subjective,0.7978854775428772,1,Case 39 centers on an idealistic social worker who saves an abused 10-year-old girl from her parents only to discover that the girl is not as innocent as she thinks
neutral,subjective,0.5033764839172363,0.999992521350739,A hot shot Washington DC lobbyist and his protégé go down hard as their schemes to peddle influence lead to corruption and murder
neutral,objective,0.5291518568992615,0.9999997375701766,A probing investigation into the lies greed and corruption surrounding DC super-lobbyist Jack Abramoff and his cronies
neutral,subjective,0.4760831594467163,1,Charlie St Cloud is a young man overcome by grief at the death of his younger brother Sam - so much so that he takes a job as caretaker of the cemetery in which his brother is buried Charlie has a special lasting bond with his brother though as he can see him meeting up with Sam each night to play catch and talk When a girl comes into Charlies life he must choose between keeping the promise he made to Sam or going after the girl he loves
neutral,subjective,0.4742535352706909,1,Lucy and Edmund Pevensie are stranded in Cambridge living in the house of their obnoxious cousin Eustace while the grown-ups Susan and Peter are living in the USA with their parents When a painting of a ship sailing on the sea of Narnia overflows water in their room Lucy Edmund and Eustace are transported to the ocean of Narnia and rescued by King Caspian and the crew of the ship The Dawn Treader Caspian explains that Narnia has been in peace for three years but before he took his throne back his uncle tried to kill the seven lords of Telmar who were the closest and most loyal friends of his father They fled to The Lone Island and no one has ever heard anything about them Now Caspian is seeking out the lords of Telmar with his Captain Drinian the talking mouse Reepicheep and his loyal men Soon they discover that an evil form of green mist is threatening Narnia and the siblings and their cousin join Caspian in a quest to retrieve the seven swords of the seven lords of Telmar to save Narnia from evil
negative,objective,0.8038356900215149,0.9999974329311672,The Rizzos a family who doesnt share their habits aspirations and careers with one another find their delicate web of lies disturbed by the arrival of a young ex-con (Strait) brought home by Vince (Garcia) the patriarch of the family who is a corrections officer in real life and a hopeful actor in private
neutral,subjective,0.6585734486579895,1,Documentary on the rise of Eliot Spitzer first as Attorney General and then Governor of New York and his subsequent downfall due to a sex scandal Spitzer had a hard driving take no prisoners approach to prosecuting criminals When he focused his efforts on Wall Street he came up against some very powerful men The chink in his armor was an escort whom he met regularly When the fact that he spent time with a prostitute became public the knives came out so to speak and Spitzer found himself isolated resigning the Governorship At one point Spitzer recounts the story of a friend who gave him a t-shirt with Hubris is Terminal printed on the front A fitting epitaph somehow for his political career
neutral,subjective,0.7382387518882751,1,When the GTX Corporation must cut jobs to improve the companys balance sheet during the 2010 recession thousands of employees will take the hit like Bobby Walker (Ben Affleck) Bobby learns the real life consequences of not having a job Not only does he see a change to his family lifestyle and the loss of his home but also his feelings of self-worth
neutral,subjective,0.4901547133922577,1,Betty Anne Waters (Swank) is a high school dropout who spent nearly two decades working as a single mother while putting herself through law school tirelessly trying to beat the system and overturn her brothers (Rockwell) unjust murder conviction
neutral,subjective,0.7729590535163879,1,After a clumsy operation trying to capture a drug dealer the NYPD Detectives Jimmy Monroe and Paul Hodges are suspended for one month by their Captain Romans Jimmy decides to sell his rare baseball card to pay for his daughters expensive wedding while his jealous partner believes that his wife is cheating on him with their next-door neighbor When Jimmy sells his card to a memorabilia store the place is burgled by two small-time thieves and the detective loses his card They track down the thieves
neutral,subjective,0.6121434569358826,1,A drama centered on a rising country-music songwriter (Hedlund) who sparks with a fallen star (Paltrow) Together they mount his ascent and her comeback which leads to romantic complications involving her husband/manager (McGraw) and a beauty queen-turned-singer (Meester)
negative,subjective,0.46930766105651855,1,As a toxin begins to turn the residents of Ogden Marsh Iowa into violent psychopaths sheriff David Dutton tries to make sense of the situation while he his wife and two other unaffected townspeople band together in a fight for survival
negative,subjective,0.8458924293518066,1,A recently paroled ex-con who has trouble adjusting to the wacky normalcy of life outside of prison He has spent the last three years behind bars after getting caught committing a crime and taking the rap for his much more dangerous pal
neutral,subjective,0.4944607615470886,1,Phil and Claire Foster are a couple who have been married for several years Their days consists of them taking care of their children and going to work and coming home and going to bed But they find time to have a date night wherein they go out and spend some time together When another couple they know announce that theyre separating because theyre in a rut Phil feels that he and Claire could be too So when date night comes Phil decides to do something different So they go into the city and try to get into a new popular restaurant But when its full and still wanting to do this Phil decides to take the reservation of a couple who doesnt show up While theyre having dinner two men approach them and instructs them to stand up and go with them They think the men are with the restaurant and want to talk to them about taking someone elses reservation But it appears the couple whose reservation they took crossed someone and the two men work for this person The men are after something but whatever it is they dont have it
negative,subjective,0.4047214090824127,1,In a world 10 years into the future vampires make up the vast majority of the population with only 5% of the human race remaining This presents particular challenges as the vampires food supply - human blood - is dwindling and rationing is now the norm There is growing evidence that vampires deprived of an adequate blood supply are themselves evolving into wild vile creatures that attack anyone and anything in order to survive Dr Edward Dalton a vampire and hematologist who works for a pharmaceutical firm has been working on finding an artificial blood supply that will meet the vampire societys needs He is sympathetic to humans and sees his work as a way of alleviating their suffering but his views on finding a solution change considerably when he meets someone who found a way to transform himself from being a vampire to again take human form
neutral,subjective,0.7285486459732056,1,South Carolina US Army Special operations soldier John is on summer leave from his German base visiting his widowed father Being gallant on the pier he befriends college student Savannah a college student and her buddies a terminal father and his angelic son John falls in love with Savannah who diagnoses his beloved gentle but weird father as mildly autistic He plans not to sign up again but 9/11 changes that and she wont wait idly while their friends desperately need help
neutral,objective,0.4911820888519287,0.9999999999998459,Tim (Rudd) is a rising executive who succeeds in finding the perfect guest IRS employee Barry (Carell) for his bosss monthly event a so-called dinner for idiots which offers certain advantages to the exec who shows up with the biggest buffoon
positive,subjective,0.5030468106269836,1,A comedic story of the search for identity and the redemptive power of unexpected friendship Danielle is the dirty girl of Norman High School When Danielles misbehavior gets her banished to special ed she teams up with an innocent closet-case and together they head out on a road trip to discover each other and themselves through a funny and serendipitous friendship
neutral,subjective,0.6366763114929199,1,In Atlanta on business straight-laced and overly analytical architect Peter Highman is flying home to Los Angeles and his wife Sarah for the imminent birth of their first child However traveling by plane no longer becomes an option when he and a fellow passenger aspiring actor Ethan Tremblay are kicked off the plane which was caused by Ethans social inappropriateness due to being generally unaware exacerbated by Peters temper at a situation against his sensibilities Peter who ends up without money or his suitcase is forced to accept Ethans offer of a shared car ride to Los Angeles Ethan who is looking for his big acting break For Peter this partnership is one made in hell but he feels he has no other choice Peter obviously wants to take as direct and as quick a route as possible while he is at Ethans mercy as the person with the drivers license car rental and money They get into one misadventure after another on this trip with the same issue at each misadventure being Ethans ineptness as an adult combined with Peters resulting temper The questions become whether they will survive the trip together and if so if Peter will make it home in time to witness the birth of his and Sarahs first child
negative,subjective,0.4797646403312683,1,After a little white lie about losing her virginity gets out a clean cut high school girl sees her life paralleling Hester Prynnes in The Scarlet Letter which she is currently studying in school - until she decides to use the rumor mill to advance her social and financial standing
negative,subjective,0.5421030521392822,1,Liz Gilbert (Roberts) had everything a modern woman is supposed to dream of having - a husband a house a successful career - yet like so many others she found herself lost confused and searching for what she really wanted in life Newly divorced and at a crossroads Gilbert steps out of her comfort zone risking everything to change her life embarking on a journey around the world that becomes a quest for self-discovery In her travels she discovers the true pleasure of nourishment by eating in Italy the power of prayer in India and finally and unexpectedly the inner peace and balance of true love in Bali
negative,subjective,0.5628406405448914,1,Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge In the midst of it all she is forced to choose between her love for Edward and her friendship with Jacob -- knowing that her decision has the potential to ignite the struggle between vampire and werewolf With her graduation quickly approaching Bella is confronted with the most important decision of her life
neutral,subjective,0.49107328057289124,1,Thomas Craven is a detective who has spent years working the streets of Boston When his own daughter is killed outside his own home Craven soon realizes that her death is only one piece of an intriguing puzzle filled with corruption and conspiracy and it falls to him to discover who is behind the crime
neutral,subjective,0.6719638705253601,1,Barney Ross leads the Expendables a band of highly skilled mercenaries including knife enthusiast Lee Christmas martial arts expert Yin Yang heavy weapons specialist Hale Caesar demolitionist Toll Road and loose-cannon sniper Gunner Jensen When the group is commissioned by the mysterious Mr Church to assassinate the merciless dictator of a small South American island Barney and Lee head to the remote locale to scout out their opposition Once there they meet with local rebel Sandra and discover the true nature of the conflict engulfing the city When they escape the island and Sandra stays behind Ross must choose to either walk away and save his own life - or attempt a suicidal rescue mission that might just save his soul
negative,subjective,0.6119117736816406,1,Louis a young teacher enamored of the age of F Scott Fitzgerald loses his job when hes caught trying on a bra he finds in a campus office He decides to go to New York City to find himself and to be a writer He answers an ad for a housemate placed by the eccentric and opinionated Henry Harrison an odd-couple relationship starts Louis gets a job selling advertising for a green magazine and fancies Mary a co-worker He meets Henrys neighbor the hirsute Gershon and Henry offers Paul schooling in the gentlemans world of being an extra man - a hired companion a gigolo - for older women Can Louis sort out these varied worlds as well as his own expectations?
neutral,subjective,0.6911755800247192,1,A lone man recently released from prison seeks out the people from his past who he believes betrayed him While he forces each to atone for their sins he must also face what meting out vengeance will do to his immortal soul Meanwhile hes not the only one looking to settle old scores Hired by the man responsible for the events which lead him to prison an eccentric contract killer follows his every move Scenes of them crossing paths sometimes violently are interspersed with the assassins self-realizations of how to deal with struggles within his own life As if old enemies & hired guns arent enough a young female detective begrudgingly works alongside a veteran investigator looking to simply survive his last two weeks on the force before retirement as they seek out the brazen ex-con who has been blazing a path of gasoline-powered destruction in his vintage Chevelle
neutral,subjective,0.5760936737060547,1,Juli Baker devoutly believes in three things: the sanctity of trees (especially her beloved sycamore) the wholesomeness of the eggs she collects from her backyard flock of chickens and that someday she will kiss Bryce Loski Ever since she saw Bryces dazzling brown eyes back in second grade Juli has been smitten Unfortunately Bryce has never felt the same Frankly he thinks Juli Baker is a little weird--after all what kind of freak raises chickens and sits in trees for fun? Then in eighth grade everything changes Bryce begins to see that Julis unusual interests and pride in her family are well kind of cool And Juli starts to think that maybe Bryces dazzling brown eyes are as empty as the rest of Bryce seems to be After all what kind of jerk doesnt care about other peoples feelings about chickens and trees? With Flipped mystery author Wendelin Van Draanen has taken a break from her Sammy Keyes series and the result is flipping fantastic Bryce and Julis rants and raves about each other ring so true that teen readers will quickly identify with at least one of these hilarious feuding egos if not both A perfect introduction to the adolescent war between the sexes
neutral,subjective,0.6677846312522888,1,The movie is based on Ntozake Shanges play For Colored Girls Who Have Considered Suicide When the Rainbow Is Enuf Unlike the original play which featured only 7 women known by colors performing the collection of 20 poems the movie has given each of the 20 characters names Each of the poems deal with intense issues that particularly impact women in a thought-provoking commentary on what it means to be a female of color in the world
neutral,subjective,0.5730741024017334,1,The field of economics can study more than the workings of economies or businesses it can also help explore human behavior in how it reacts to incentives Economist Steven D Levitt and journalist Stephen J Dubner host an anthology of documentaries that examines how people react to opportunities to gain wittingly or otherwise The subjects include the possible role a persons name has for their success in life why there is so much cheating in an honor bound sport like sumo wrestling what helped reduce crime in the USA in the 1990s onward and we follow an school experiment to see if cash prizes can encourage struggling students to improve academically
neutral,subjective,0.7401840686798096,1,James Reece is an ambitious aide to the US Ambassador in Paris doing little jobs for the CIA and hoping to get into black ops On the night he and his girlfriend Caroline become engaged hes told to pick up Charlie Wax at Orly Charlie is an unorthodox government employee - large bald and bearded foul-mouthed and eccentric Charlie immediately takes James on a wild ride of murder and mayhem through ethnic enclaves As bodies pile up the purpose remains opaque to James Caroline unhappy that James has been out of touch for a day tells him to bring Charlie for dinner Charlie can be charming - where will it lead? Does the chess-playing James have what it takes?
positive,subjective,0.7758767008781433,1,Anna a fearless optimist sets off on an epic journey - teaming up with rugged mountain man Kristoff and his loyal reindeer Sven - to find her sister Elsa whose icy powers have trapped the kingdom of Arendelle in eternal winter Encountering Everest-like conditions mystical trolls and a hilarious snowman named Olaf Anna and Kristoff battle the elements in a race to save the kingdom From the outside Annas sister Elsa looks poised regal and reserved but in reality she lives in fear as she wrestles with a mighty secret-she was born with the power to create ice and snow Its a beautiful ability but also extremely dangerous Haunted by the moment her magic nearly killed her younger sister Anna Elsa has isolated herself spending every waking minute trying to suppress her growing powers Her mounting emotions trigger the magic accidentally setting off an eternal winter that she cant stop She fears shes becoming a monster and that no one not even her sister can help her
neutral,subjective,0.9087425470352173,1,Hoping to make enough money through an overseas employer to live comfortably Real Estate Developer Dan Sanders manages to convince his son Tyler and wife Tammy to re-locate in a remote corner of Oregon Tyler does seem content after he meets with lovely Amber but Tammy is concerned about her husband when he near-hysterically claims that local creatures including beavers ravens bears fox etc have joined forces to sabotage his project
